timestamp,location,source,local_dest,local_avg,remote_dest,remote_avg
1559176788.3071883,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176788.3388886,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176788.371048,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176788.4014215,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176788.4308882,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176788.4616838,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176788.4927592,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176788.5240126,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176788.555908,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176788.5884714,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176788.6202588,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176788.6526482,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176788.6859207,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176788.71947,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176788.7510996,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176788.7827399,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176788.8139005,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176788.8464658,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176788.8894167,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176788.922933,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176788.9539115,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176788.9851332,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176789.0160666,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176789.047105,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176789.0791464,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176789.110834,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176789.1446574,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176789.1764247,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176789.232734,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176789.2666833,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176789.3180108,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176789.3496034,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176789.3824368,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176789.4325733,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176789.4638937,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176789.5149183,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176789.5475187,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176789.5778542,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176789.6289456,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176789.661921,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176789.7117395,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176789.742455,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176789.7757294,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176789.8250241,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176789.8574045,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176789.9080741,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176789.9378965,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176789.969677,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176790.0198107,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176790.052342,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176790.0846174,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176790.133933,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176790.1662323,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176790.214999,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176790.2460265,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176790.278919,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176790.3288715,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176790.361482,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176790.4039497,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176790.4538894,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176790.485952,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176790.5158184,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176790.5454679,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176790.5960035,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176790.625843,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176790.6562235,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176790.688001,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176790.770967,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176790.8034594,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176790.8367088,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176790.8671932,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176790.8989737,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176790.930056,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176790.9615667,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176790.9929512,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176791.0246966,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176791.056838,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176791.0891395,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176791.120646,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176791.1537013,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176791.1858268,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176791.222403,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176791.2533424,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176791.2873647,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176791.319523,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176791.3496828,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176791.3802621,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176791.4121678,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176791.44352,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176791.4753635,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176791.505608,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176791.5368416,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176791.568854,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176791.5988226,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176791.631268,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176791.6616945,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176791.69404,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176791.7257524,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176791.7571769,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176791.7883174,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176791.819373,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176791.855452,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176791.898759,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176791.9299674,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176791.961005,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176791.9913995,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176792.022532,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176792.0537903,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176792.0845299,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176792.1159885,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176792.146453,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176792.1767764,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176792.2102149,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176792.2405214,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176792.2736547,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176792.3044462,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176792.3359647,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176792.366923,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176792.3985445,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176792.429486,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176792.4612365,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176792.4922252,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176792.5237825,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176792.554895,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176792.5852447,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176792.616121,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176792.6474504,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176792.677771,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176792.7083545,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176792.739813,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176792.7705564,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176792.801534,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176792.8318565,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176792.862709,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176792.8949535,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176792.926599,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176792.9569404,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176792.988206,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176793.0208664,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176793.0516899,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176793.0837862,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176793.1144998,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176793.1464853,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176793.1779697,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176793.2097611,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176793.2404337,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176793.272828,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176793.3037455,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176793.334662,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176793.3654206,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176793.4084535,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176793.440317,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176793.4711723,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176793.501817,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176793.5325725,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176793.5636408,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176793.5951943,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176793.6257179,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176793.6571662,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176793.6890368,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176793.7207122,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176793.7504148,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176793.7830262,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176793.8141608,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176793.8455591,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176793.8785627,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176793.9092472,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176793.9398246,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176793.971465,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176794.0034366,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176794.0360548,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176794.0688694,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176794.0984218,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176794.1305423,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176794.1625488,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176794.1949253,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176794.2261827,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176794.257615,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176794.2898405,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176794.320868,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176794.3505316,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176794.382759,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176794.4141715,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176794.444766,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176794.4770615,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176794.510269,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176794.5424473,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176794.57263,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176794.6041183,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176794.6352427,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176794.6667912,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176794.7001746,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176794.731609,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176794.7629175,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176794.793837,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176794.8473885,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176794.895266,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176794.9284046,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176794.9753911,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176795.0086517,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176795.0608351,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176795.0938475,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176795.124209,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176795.1730726,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176795.2049892,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176795.2531366,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176795.2860892,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176795.3177016,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176795.3688042,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176795.4027855,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176795.45342,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176795.4860563,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176795.5184798,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176795.5695553,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176795.6012049,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176795.6512043,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176795.681854,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176795.7141654,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176795.7681358,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176795.8028321,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176795.8532605,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176795.885658,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176795.9176724,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176795.967837,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176795.9994264,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176796.031739,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176796.0632904,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176796.114058,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176796.1450694,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176796.176616,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176796.2271094,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176796.25759,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176796.2877064,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176796.317676,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176796.379232,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176796.4321084,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176796.463722,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176796.4970124,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176796.5284107,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176796.5597494,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176796.5928276,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176796.624535,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176796.6560206,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176796.6854982,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176796.7167847,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176796.748553,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176796.7791946,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176796.810606,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176796.8420064,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176796.873155,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176796.9031196,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176796.93466,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176796.9696083,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176797.0013988,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176797.0334373,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176797.0660026,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176797.0980222,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176797.1302116,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176797.161649,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176797.1932395,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176797.224171,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176797.2567294,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176797.288991,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176797.3196783,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176797.350335,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176797.3822923,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176797.4139118,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176797.4457462,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176797.4796407,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176797.509659,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176797.5416336,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176797.572582,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176797.6047556,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176797.635386,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176797.6676545,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176797.70058,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176797.7325423,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176797.7636058,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176797.7956343,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176797.8263848,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176797.863575,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176797.9006472,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176797.9406173,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176797.9721668,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176798.0035892,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176798.0346048,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176798.0659993,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176798.0985487,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176798.130482,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176798.1620724,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176798.1945229,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176798.2252924,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176798.2576308,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176798.2885284,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176798.3215537,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176798.3520603,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176798.3830287,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176798.4144614,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176798.4472008,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176798.4784043,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176798.5100865,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176798.542457,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176798.5725436,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176798.603827,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
1559176798.6363165,lower-level,wireless,192.168.0.1,9999.9999,142.254.217.53,9999.9999
