hour,day_of_week,weekend,rolling_mean,rolling_std,rolling_min,rolling_max,skewness,kurtosis,latency_slope,latency_pct_change,fft_dominant_freq,anomaly
0,3,0,0.31599999999999995,0.16334013591288282,0.16,0.56,0.8101122077124429,-0.10526213435987468,-0.11599999999999984,-0.5263157894736843,0.0,-1
0,3,0,0.534,0.5055492063093752,0.16,1.39,1.6991683778850752,2.959973642071572,0.21800000000000014,6.722222222222222,0.0,-1
0,3,0,0.626,0.5512531179050504,0.16,1.39,0.751944914134373,-1.8383870794268506,0.09200000000000016,-0.26618705035971213,0.0,-1
0,3,0,0.7779999999999999,0.49226009385287317,0.18,1.39,-0.10701058095235692,-1.675554887712489,0.15200000000000016,-0.0980392156862745,0.0,-1
0,3,0,0.8219999999999998,0.4563112972522591,0.18,1.39,-0.36659982627590737,0.0157959407818223,0.04400000000000015,-0.34782608695652184,0.0,-1
0,3,0,0.85,0.4089009660052658,0.32,1.39,-0.010860305646425459,-0.45681581978588187,0.02800000000000017,-0.4666666666666667,0.0,-1
0,3,0,1.156,1.0239531239270867,0.32,2.92,1.8307718933770114,3.6779092434673566,0.30600000000000016,8.125,0.0,-1
0,3,0,1.01,1.0975882652434106,0.29,2.92,1.9526046699914035,3.9137554952786764,-0.14599999999999982,-0.9006849315068494,0.0,-1
0,3,0,1.1139999999999999,1.1114764954779923,0.29,2.92,1.4351151264647093,1.4827811827446997,0.10400000000000016,3.9655172413793105,0.0,-1
0,3,0,1.0699999999999998,1.1408768557561502,0.29,2.92,1.4470994558856076,1.3301818982342546,-0.04399999999999984,-0.7361111111111112,0.0,1
0,3,0,1.0799999999999998,1.1328503872974753,0.29,2.92,1.456544280817719,1.3828909016043482,0.010000000000000153,-0.02631578947368418,0.0,-1
0,3,0,0.564,0.4909480624261994,0.29,1.44,2.207327061601577,4.900806923873721,-0.5159999999999998,-0.08108108108108103,0.0,-1
0,3,0,0.538,0.5120742133714988,0.16,1.44,2.058607596777364,4.458746894184657,-0.025999999999999895,-0.5294117647058824,0.0,1
0,3,0,0.74,0.960078121821365,0.16,2.45,2.186460373877811,4.836079793937709,0.20200000000000012,14.3125,0.0,1
0,3,0,0.6980000000000001,0.9840579251243495,0.16,2.45,2.183472086531723,4.811851897610971,-0.041999999999999905,-0.9306122448979592,0.0,-1
0,3,0,0.692,0.9866458331134024,0.16,2.45,2.192145968934131,4.8432222306890225,-0.0059999999999998995,1.0,0.0,1
0,3,0,0.8420000000000002,0.976713878267346,0.16,2.45,1.5319714610759216,1.852681815084073,0.15000000000000008,2.2058823529411766,0.0,1
0,3,0,0.9860000000000001,0.9011825564224156,0.17,2.45,1.3235337145737909,1.876880533131498,0.14400000000000007,-0.19266055045871566,0.0,1
0,3,0,0.61,0.3779550237793375,0.17,1.09,0.1955886058981565,-1.8010944985311141,-0.37599999999999995,-0.3522727272727273,0.0,-1
0,3,0,0.72,0.28696689704570416,0.34,1.09,-0.06167556802614618,-0.4879368887184725,0.11000000000000013,0.26315789473684226,0.0,1
0,3,0,0.9039999999999999,0.27718225051406176,0.57,1.26,0.15749970943243916,-1.4670954920108248,0.1840000000000001,0.75,0.0,1
0,3,0,0.782,0.3074410512603024,0.48,1.26,1.0445079744268972,0.7656524157983297,-0.12199999999999989,-0.6190476190476191,0.0,1
0,3,0,0.8,0.3170961999142215,0.48,1.26,0.7422996800958608,-0.7135093179227235,0.018000000000000127,1.0208333333333335,0.0,1
0,3,0,0.718,0.4258168620428738,0.16,1.26,-0.06475530903739261,-0.757609322346981,-0.08199999999999985,-0.8350515463917526,0.0,1
0,3,0,0.8219999999999998,0.485715966383688,0.16,1.26,-0.6174730045473535,-1.8564637719642743,0.10400000000000016,6.75,0.0,-1
0,3,0,0.656,0.4380981625161645,0.16,1.24,0.4515165617384404,-1.5482034277059558,-0.16599999999999987,-0.653225806451613,0.0,-1
