timestamp,location,source,local_dest,local_avg,remote_dest,remote_avg,hour,day_of_week,weekend,local_avg_mean_5,local_avg_std_5,local_avg_slope,local_avg_acceleration,fft
1970-01-01 00:00:01.559115009,lower-level,wireless,192.168.0.1,0.3,142.254.217.53,10.84,0,3,0,0.6619999999999999,0.4439819811377401,-0.27999999999999997,-0.49999999999999994,20418.168762672834
1970-01-01 00:00:01.559115019,lower-level,wireless,192.168.0.1,1.21,142.254.217.53,8.7,0,3,0,0.622,0.36099861436713987,0.9099999999999999,1.19,29434.923534141966
1970-01-01 00:00:01.559115029,lower-level,wireless,192.168.0.1,0.45,142.254.217.53,9.22,0,3,0,0.58,0.3676275283150017,-0.76,-1.67,14593.725106946766
1970-01-01 00:00:01.559115039,lower-level,wireless,192.168.0.1,1.32,142.254.217.53,9.23,0,3,0,0.772,0.4624608086908407,0.8700000000000001,1.6300000000000001,25931.697236018765
1970-01-01 00:00:01.559115049,lower-level,wireless,192.168.0.1,0.79,142.254.217.53,8.71,0,3,0,0.8140000000000001,0.4500333316266518,-0.53,-1.4000000000000001,25806.70240541077
1970-01-01 00:00:01.559115060,lower-level,wireless,192.168.0.1,0.16,142.254.217.53,9.42,0,3,0,0.786,0.49237181029683813,-0.63,-0.09999999999999998,15717.534339450414
1970-01-01 00:00:01.559115070,lower-level,wireless,192.168.0.1,0.95,142.254.217.53,10.82,0,3,0,0.734,0.4481406024619824,0.7899999999999999,1.42,18450.855973596423
1970-01-01 00:00:01.559115080,lower-level,wireless,192.168.0.1,1.25,142.254.217.53,14.48,0,3,0,0.8939999999999999,0.4639288734008473,0.30000000000000004,-0.4899999999999999,11075.485446323553
1970-01-01 00:00:01.559115090,lower-level,wireless,192.168.0.1,0.21,142.254.217.53,8.65,0,3,0,0.6719999999999999,0.4745734922801653,-1.04,-1.34,29489.951382360552
1970-01-01 00:00:01.559115100,lower-level,wireless,192.168.0.1,8.37,142.254.217.53,14.18,0,3,0,2.1879999999999997,3.487652505565155,8.159999999999998,9.2,30267.286446189137
1970-01-01 00:00:01.559115110,lower-level,wireless,192.168.0.1,0.69,142.254.217.53,8.46,0,3,0,2.2939999999999996,3.4179643063634964,-7.68,-15.839999999999998,11994.64676784623
1970-01-01 00:00:01.559115120,lower-level,wireless,192.168.0.1,1.26,142.254.217.53,9.8,0,3,0,2.356,3.3901887852411545,0.5700000000000001,8.25,25946.05105495765
1970-01-01 00:00:01.559115130,lower-level,wireless,192.168.0.1,0.44,142.254.217.53,9.42,0,3,0,2.194,3.4745546476598843,-0.8200000000000001,-1.3900000000000001,19639.105194131625
1970-01-01 00:00:01.559115141,lower-level,wireless,192.168.0.1,0.67,142.254.217.53,10.05,0,3,0,2.286,3.414458961471773,0.23000000000000004,1.05,17340.047864059852
1970-01-01 00:00:01.559115151,lower-level,wireless,192.168.0.1,0.47,142.254.217.53,14.62,0,3,0,0.7060000000000001,0.32974232299629863,-0.20000000000000007,-0.4300000000000001,13076.840931247662
1970-01-01 00:00:01.559115161,lower-level,wireless,192.168.0.1,0.62,142.254.217.53,10.67,0,3,0,0.692,0.3320692692421209,0.15000000000000002,0.3500000000000001,11220.450187735723
1970-01-01 00:00:01.559115171,lower-level,wireless,192.168.0.1,0.71,142.254.217.53,8.78,0,3,0,0.5820000000000001,0.12070625325559037,0.08999999999999997,-0.06000000000000005,21904.990428684247
1970-01-01 00:00:01.559115181,lower-level,wireless,192.168.0.1,0.79,142.254.217.53,9.34,0,3,0,0.6519999999999999,0.11924763970409875,0.08000000000000007,-0.009999999999999898,26463.350107959654
1970-01-01 00:00:01.559115191,lower-level,wireless,192.168.0.1,1.3,142.254.217.53,8.26,0,3,0,0.778,0.3150714198003225,0.51,0.42999999999999994,9618.702864176457
1970-01-01 00:00:01.559115201,lower-level,wireless,192.168.0.1,1.0,142.254.217.53,8.63,0,3,0,0.884,0.2717167635148496,-0.30000000000000004,-0.81,17292.851993574586
1970-01-01 00:00:01.559115211,lower-level,wireless,192.168.0.1,2.12,142.254.217.53,8.35,0,3,0,1.184,0.5708152061525401,1.12,1.4200000000000002,41404.40290636024
1970-01-01 00:00:01.559115222,lower-level,wireless,192.168.0.1,0.32,142.254.217.53,8.97,0,3,0,1.106,0.6698358004578223,-1.8,-2.92,8002.189509491389
1970-01-01 00:00:01.559115232,lower-level,wireless,192.168.0.1,0.5,142.254.217.53,8.89,0,3,0,1.048,0.7150664301832208,0.18,1.98,15443.86133630223
1970-01-01 00:00:01.559115242,lower-level,wireless,192.168.0.1,1.32,142.254.217.53,8.4,0,3,0,1.052,0.7168821378545951,0.8200000000000001,0.6400000000000001,9375.934304433757
1970-01-01 00:00:01.559115252,lower-level,wireless,192.168.0.1,0.49,142.254.217.53,8.63,0,3,0,0.95,0.7610519033383866,-0.8300000000000001,-1.6500000000000001,28893.739949283274
1970-01-01 00:00:01.559115262,lower-level,wireless,192.168.0.1,0.71,142.254.217.53,8.9,0,3,0,0.6679999999999999,0.38983329716046305,0.21999999999999997,1.05,22293.224841891097
1970-01-01 00:00:01.559115272,lower-level,wireless,192.168.0.1,0.91,142.254.217.53,9.02,0,3,0,0.786,0.3448622907407981,0.20000000000000007,-0.019999999999999907,19221.67178601517
1970-01-01 00:00:01.559115282,lower-level,wireless,192.168.0.1,0.68,142.254.217.53,8.72,0,3,0,0.8219999999999998,0.3157055583530144,-0.22999999999999998,-0.43000000000000005,34616.475463288516
1970-01-01 00:00:01.559115292,lower-level,wireless,192.168.0.1,0.43,142.254.217.53,8.73,0,3,0,0.644,0.19099738106843064,-0.25000000000000006,-0.020000000000000073,6985.865781957531
1970-01-01 00:00:01.559115303,lower-level,wireless,192.168.0.1,0.67,142.254.217.53,9.69,0,3,0,0.68,0.17058721984661437,0.24000000000000005,0.4900000000000001,36842.356893516284
1970-01-01 00:00:01.559115313,lower-level,wireless,192.168.0.1,0.52,142.254.217.53,8.26,0,3,0,0.6420000000000001,0.18294807890491616,-0.15000000000000002,-0.39000000000000007,30405.918612083708
1970-01-01 00:00:01.559115323,lower-level,wireless,192.168.0.1,0.73,142.254.217.53,9.12,0,3,0,0.6060000000000001,0.1258173262114626,0.20999999999999996,0.36,4042.962261088308
1970-01-01 00:00:01.559115333,lower-level,wireless,192.168.0.1,0.49,142.254.217.53,8.6,0,3,0,0.568,0.12657013697947822,-0.24,-0.44999999999999996,7509.2551089575745
1970-01-01 00:00:01.559115343,lower-level,wireless,192.168.0.1,0.36,142.254.217.53,9.53,0,3,0,0.554,0.14774978705570008,-0.13,0.10999999999999999,26211.30123165465
1970-01-01 00:00:01.559115353,lower-level,wireless,192.168.0.1,0.77,142.254.217.53,9.38,0,3,0,0.5740000000000001,0.17213366775562391,0.41000000000000003,0.54,16198.846733742123
1970-01-01 00:00:01.559115363,lower-level,wireless,192.168.0.1,0.62,142.254.217.53,8.48,0,3,0,0.594,0.1700882111582173,-0.15000000000000002,-0.56,30054.060635948168
1970-01-01 00:00:01.559115373,lower-level,wireless,192.168.0.1,2.13,142.254.217.53,8.31,0,3,0,0.8739999999999999,0.7184218813308691,1.5099999999999998,1.6599999999999997,14097.124336920204
1970-01-01 00:00:01.559115384,lower-level,wireless,192.168.0.1,1.95,142.254.217.53,8.99,0,3,0,1.166,0.8137137086070062,-0.17999999999999994,-1.6899999999999997,20412.57382316638
1970-01-01 00:00:01.559115394,lower-level,wireless,192.168.0.1,1.48,142.254.217.53,8.53,0,3,0,1.3900000000000001,0.6794483052999356,-0.47,-0.29000000000000004,20680.810990794616
1970-01-01 00:00:01.559115404,lower-level,wireless,192.168.0.1,1.18,142.254.217.53,9.62,0,3,0,1.472,0.6067701373460542,-0.30000000000000004,0.16999999999999993,11452.39523731916
1970-01-01 00:00:01.559115414,lower-level,wireless,192.168.0.1,27.39,142.254.217.53,9.66,0,3,0,6.8260000000000005,11.501770733220805,26.21,26.51,21053.001826366468
1970-01-01 00:00:01.559115424,lower-level,wireless,192.168.0.1,0.79,142.254.217.53,8.16,0,3,0,6.558,11.653161373617662,-26.6,-52.81,12368.412342691421
1970-01-01 00:00:01.559115434,lower-level,wireless,192.168.0.1,0.53,142.254.217.53,10.13,0,3,0,6.274,11.80978958320489,-0.26,26.34,6271.7455241242515
1970-01-01 00:00:01.559115444,lower-level,wireless,192.168.0.1,0.48,142.254.217.53,8.49,0,3,0,6.074,11.919233616284846,-0.050000000000000044,0.20999999999999996,7423.2087541649635
1970-01-01 00:00:01.559115454,lower-level,wireless,192.168.0.1,0.43,142.254.217.53,13.51,0,3,0,5.924,12.000661648408173,-0.04999999999999999,5.551115123125783e-17,14046.187721560404
1970-01-01 00:00:01.559115465,lower-level,wireless,192.168.0.1,0.66,142.254.217.53,10.21,0,3,0,0.5780000000000001,0.14618481307955086,0.23000000000000004,0.28,23244.026509685253
1970-01-01 00:00:01.559115475,lower-level,wireless,192.168.0.1,0.2,142.254.217.53,9.4,0,3,0,0.4600000000000001,0.16867127667481083,-0.46,-0.6900000000000001,3372.5116785252685
1970-01-01 00:00:01.559115485,lower-level,wireless,192.168.0.1,1.16,142.254.217.53,8.7,0,3,0,0.586,0.36038867847797706,0.96,1.42,9153.610882583764
1970-01-01 00:00:01.559115495,lower-level,wireless,192.168.0.1,0.37,142.254.217.53,8.33,0,3,0,0.564,0.3716584447784068,-0.7899999999999999,-1.75,10442.85960799094
1970-01-01 00:00:01.559115505,lower-level,wireless,192.168.0.1,0.53,142.254.217.53,9.84,0,3,0,0.584,0.36528071339054136,0.16000000000000003,0.95,33159.92063829521
1970-01-01 00:00:01.559115515,lower-level,wireless,192.168.0.1,0.37,142.254.217.53,9.25,0,3,0,0.526,0.37313536360831095,-0.16000000000000003,-0.32000000000000006,12284.678156431102
1970-01-01 00:00:01.559115525,lower-level,wireless,192.168.0.1,0.73,142.254.217.53,8.06,0,3,0,0.632,0.3301817674783086,0.36,0.52,24470.015843723144
1970-01-01 00:00:01.559115536,lower-level,wireless,192.168.0.1,0.7,142.254.217.53,41.14,0,3,0,0.5399999999999999,0.1729161634292918,-0.030000000000000027,-0.39,27535.99168700965
1970-01-01 00:00:01.559115546,lower-level,wireless,192.168.0.1,0.54,142.254.217.53,13.88,0,3,0,0.5740000000000001,0.14570518033036245,-0.15999999999999992,-0.1299999999999999,22473.15965158434
1970-01-01 00:00:01.559115556,lower-level,wireless,192.168.0.1,0.63,142.254.217.53,8.75,0,3,0,0.594,0.14501723888938928,0.08999999999999997,0.2499999999999999,15000.914817719822
1970-01-01 00:00:01.559115566,lower-level,wireless,192.168.0.1,0.18,142.254.217.53,8.37,0,3,0,0.5559999999999999,0.22255336343246887,-0.45,-0.54,17669.174708258935
1970-01-01 00:00:01.559115576,lower-level,wireless,192.168.0.1,0.82,142.254.217.53,8.66,0,3,0,0.574,0.24285798231703945,0.6399999999999999,1.0899999999999999,20675.547189343255
1970-01-01 00:00:01.559115586,lower-level,wireless,192.168.0.1,1.78,142.254.217.53,13.39,0,3,0,0.79,0.6002499475844125,0.9600000000000001,0.3200000000000002,44408.29177112642
1970-01-01 00:00:01.559115596,lower-level,wireless,192.168.0.1,1.14,142.254.217.53,8.74,0,3,0,0.9099999999999999,0.5977457649997049,-0.6400000000000001,-1.6,26925.81673814129
1970-01-01 00:00:01.559115606,lower-level,wireless,192.168.0.1,0.54,142.254.217.53,8.94,0,3,0,0.892,0.6095244044130502,-0.5999999999999999,0.04000000000000026,21732.188268607173
1970-01-01 00:00:01.559115617,lower-level,wireless,192.168.0.1,1.36,142.254.217.53,8.32,0,3,0,1.1280000000000001,0.47949973886861386,0.8200000000000001,1.42,31797.446779149945
1970-01-01 00:00:01.559115627,lower-level,wireless,192.168.0.1,3.63,142.254.217.53,8.27,0,3,0,1.69,1.1732007499038832,2.2699999999999996,1.4499999999999995,34558.16224665757
1970-01-01 00:00:01.559115637,lower-level,wireless,192.168.0.1,0.53,142.254.217.53,8.67,0,3,0,1.44,1.2777519319394706,-3.0999999999999996,-5.369999999999999,13926.930285700777
1970-01-01 00:00:01.559115647,lower-level,wireless,192.168.0.1,0.44,142.254.217.53,9.61,0,3,0,1.3,1.354861616393002,-0.09000000000000002,3.01,3853.1372989939136
1970-01-01 00:00:01.559115657,lower-level,wireless,192.168.0.1,1.97,142.254.217.53,8.63,0,3,0,1.5859999999999999,1.3043120790574012,1.53,1.62,19075.288655053835
1970-01-01 00:00:01.559115667,lower-level,wireless,192.168.0.1,0.71,142.254.217.53,8.95,0,3,0,1.456,1.3635175098160817,-1.26,-2.79,51233.26738394396
1970-01-01 00:00:01.559115677,lower-level,wireless,192.168.0.1,0.81,142.254.217.53,8.98,0,3,0,0.892,0.6199354801711899,0.10000000000000009,1.36,38359.321618948845
1970-01-01 00:00:01.559115687,lower-level,wireless,192.168.0.1,0.98,142.254.217.53,10.34,0,3,0,0.982,0.5859778149171505,0.16999999999999993,0.06999999999999984,21994.57852055652
1970-01-01 00:00:01.559115698,lower-level,wireless,192.168.0.1,0.53,142.254.217.53,11.15,0,3,0,1.0,0.5662155063004519,-0.44999999999999996,-0.6199999999999999,4677.919826747566
1970-01-01 00:00:01.559115708,lower-level,wireless,192.168.0.1,0.72,142.254.217.53,8.71,0,3,0,0.75,0.16385969478518114,0.18999999999999995,0.6399999999999999,11059.510284205076
1970-01-01 00:00:01.559115718,lower-level,wireless,192.168.0.1,0.76,142.254.217.53,8.58,0,3,0,0.76,0.1623268294986756,0.040000000000000036,-0.1499999999999999,6722.617521726224
1970-01-01 00:00:01.559115728,lower-level,wireless,192.168.0.1,0.54,142.254.217.53,9.27,0,3,0,0.7060000000000001,0.1848783372250396,-0.21999999999999997,-0.26,34713.06860410784
1970-01-01 00:00:01.559115738,lower-level,wireless,192.168.0.1,0.54,142.254.217.53,9.31,0,3,0,0.618,0.11233877146871843,0.0,0.21999999999999997,2579.0517496691527
1970-01-01 00:00:01.559115748,lower-level,wireless,192.168.0.1,0.36,142.254.217.53,8.09,0,3,0,0.584,0.16087261909692113,-0.18000000000000005,-0.18000000000000005,22864.038459643958
1970-01-01 00:00:01.559115758,lower-level,wireless,192.168.0.1,1.16,142.254.217.53,8.43,0,3,0,0.6719999999999999,0.3074410505692068,0.7999999999999999,0.98,13566.573144159407
1970-01-01 00:00:01.559115768,lower-level,wireless,192.168.0.1,0.93,142.254.217.53,10.66,0,3,0,0.706,0.3282986438825105,-0.22999999999999987,-1.0299999999999998,26682.416377551155
1970-01-01 00:00:01.559115779,lower-level,wireless,192.168.0.1,0.57,142.254.217.53,14.75,0,3,0,0.712,0.32476145026017955,-0.3600000000000001,-0.13000000000000023,22588.4481315448
1970-01-01 00:00:01.559115789,lower-level,wireless,192.168.0.1,0.19,142.254.217.53,8.77,0,3,0,0.6419999999999999,0.4000874899007709,-0.37999999999999995,-0.01999999999999985,11374.450855928897
1970-01-01 00:00:01.559115799,lower-level,wireless,192.168.0.1,0.56,142.254.217.53,9.66,0,3,0,0.6819999999999999,0.37399197795553984,0.37000000000000005,0.75,13340.755205441523
1970-01-01 00:00:01.559115809,lower-level,wireless,192.168.0.1,1.17,142.254.217.53,9.55,0,3,0,0.6839999999999999,0.3772002115257849,0.6099999999999999,0.23999999999999982,15183.367567051693
1970-01-01 00:00:01.559115819,lower-level,wireless,192.168.0.1,0.49,142.254.217.53,9.62,0,3,0,0.5959999999999999,0.3562021891778634,-0.6799999999999999,-1.2899999999999998,26976.850983405067
1970-01-01 00:00:01.559115829,lower-level,wireless,192.168.0.1,3.18,142.254.217.53,8.57,0,3,0,1.1179999999999999,1.206387168190656,2.6900000000000004,3.37,19530.63986518799
1970-01-01 00:00:01.559115839,lower-level,wireless,192.168.0.1,0.86,142.254.217.53,9.54,0,3,0,1.252,1.1109770472764329,-2.3200000000000003,-5.010000000000001,26308.10997636138
1970-01-01 00:00:01.559115849,lower-level,wireless,192.168.0.1,0.47,142.254.217.53,8.48,0,3,0,1.234,1.1256242710492088,-0.39,1.9300000000000002,22597.789346387242
1970-01-01 00:00:01.559115860,lower-level,wireless,192.168.0.1,0.76,142.254.217.53,9.35,0,3,0,1.1520000000000001,1.1461980629782393,0.29000000000000004,0.68,15817.895463152341
1970-01-01 00:00:01.559115870,lower-level,wireless,192.168.0.1,0.17,142.254.217.53,9.79,0,3,0,1.088,1.2000708310658466,-0.59,-0.88,17746.476429371098
1970-01-01 00:00:01.559115880,lower-level,wireless,192.168.0.1,0.29,142.254.217.53,8.85,0,3,0,0.51,0.2960574261441654,0.11999999999999997,0.71,17612.590515294745
1970-01-01 00:00:01.559115890,lower-level,wireless,192.168.0.1,0.18,142.254.217.53,9.32,0,3,0,0.3740000000000001,0.2472448170844367,-0.10999999999999999,-0.22999999999999995,7994.383079515726
1970-01-01 00:00:01.559115900,lower-level,wireless,192.168.0.1,0.99,142.254.217.53,9.78,0,3,0,0.4780000000000001,0.37439284124447414,0.81,0.92,28879.929169589104
1970-01-01 00:00:01.559115910,lower-level,wireless,192.168.0.1,1.8,142.254.217.53,8.6,0,3,0,0.6860000000000002,0.7093165721841672,0.81,0.0,10941.092362681178
1970-01-01 00:00:01.559115920,lower-level,wireless,192.168.0.1,0.5,142.254.217.53,9.7,0,3,0,0.7520000000000001,0.6631515660654755,-1.3,-2.1100000000000003,3962.0631148499583
1970-01-01 00:00:01.559115930,lower-level,wireless,192.168.0.1,0.71,142.254.217.53,8.3,0,3,0,0.8360000000000001,0.614841442629795,0.20999999999999996,1.51,35800.71151433691
1970-01-01 00:00:01.559115940,lower-level,wireless,192.168.0.1,0.66,142.254.217.53,8.37,0,3,0,0.9320000000000002,0.5164010065589352,-0.04999999999999993,-0.2599999999999999,17036.413739643285
1970-01-01 00:00:01.559115951,lower-level,wireless,192.168.0.1,1.21,142.254.217.53,8.47,0,3,0,0.9760000000000002,0.5317236120157527,0.5499999999999999,0.5999999999999999,10208.419593533343
1970-01-01 00:00:01.559115961,lower-level,wireless,192.168.0.1,0.38,142.254.217.53,8.79,0,3,0,0.6920000000000001,0.3177577687092743,-0.83,-1.38,10519.802543181191
1970-01-01 00:00:01.559115971,lower-level,wireless,192.168.0.1,0.64,142.254.217.53,10.03,0,3,0,0.7200000000000001,0.30240700979821034,0.26,1.0899999999999999,27064.086238510517
1970-01-01 00:00:01.559115981,lower-level,wireless,192.168.0.1,0.38,142.254.217.53,9.17,0,3,0,0.6540000000000001,0.33893952200222843,-0.26,-0.52,19577.894789722617
1970-01-01 00:00:01.559115991,lower-level,wireless,192.168.0.1,8.22,142.254.217.53,10.3,0,3,0,2.1660000000000004,3.4012174290355217,7.840000000000001,8.100000000000001,14064.255856060636
1970-01-01 00:00:01.559116001,lower-level,wireless,192.168.0.1,0.16,142.254.217.53,9.82,0,3,0,1.956,3.5058066118334335,-8.06,-15.900000000000002,20154.908078628585
1970-01-01 00:00:01.559116011,lower-level,wireless,192.168.0.1,0.67,142.254.217.53,9.83,0,3,0,2.0140000000000002,3.4754827002266917,0.51,8.57,15618.929719897887
1970-01-01 00:00:01.559116022,lower-level,wireless,192.168.0.1,0.88,142.254.217.53,9.51,0,3,0,2.0620000000000003,3.4533490990015783,0.20999999999999996,-0.30000000000000004,23522.39892750047
1970-01-01 00:00:01.559116032,lower-level,wireless,192.168.0.1,0.71,142.254.217.53,8.25,0,3,0,2.128,3.4161191430591247,-0.17000000000000004,-0.38,17144.856564788297
1970-01-01 00:00:01.559116042,lower-level,wireless,192.168.0.1,0.97,142.254.217.53,9.42,0,3,0,0.678,0.31443600235198493,0.26,0.43000000000000005,7141.636050790308
1970-01-01 00:00:01.559116052,lower-level,wireless,192.168.0.1,0.93,142.254.217.53,9.36,0,3,0,0.8320000000000001,0.1342385919737233,-0.039999999999999925,-0.29999999999999993,7767.422797714983
1970-01-01 00:00:01.559116062,lower-level,wireless,192.168.0.1,0.75,142.254.217.53,9.97,0,3,0,0.8480000000000001,0.11322543696134167,-0.18000000000000005,-0.14000000000000012,16527.66249560061
1970-01-01 00:00:01.559116072,lower-level,wireless,192.168.0.1,0.49,142.254.217.53,8.85,0,3,0,0.77,0.1923538395122169,-0.26,-0.07999999999999996,8876.787040703848
1970-01-01 00:00:01.559116082,lower-level,wireless,192.168.0.1,1.24,142.254.217.53,8.64,0,3,0,0.876,0.27799280489804945,0.75,1.01,36518.42801034157
1970-01-01 00:00:01.559116092,lower-level,wireless,192.168.0.1,1.26,142.254.217.53,9.05,0,3,0,0.9339999999999999,0.3282224848712856,0.020000000000000018,-0.73,11838.70762688697
1970-01-01 00:00:01.559116103,lower-level,wireless,192.168.0.1,0.4,142.254.217.53,9.26,0,3,0,0.8280000000000001,0.40616499058275324,-0.86,-0.88,25448.669669396484
1970-01-01 00:00:01.559116113,lower-level,wireless,192.168.0.1,2.33,142.254.217.53,15.0,0,3,0,1.1440000000000001,0.7762924703841124,1.9300000000000002,2.79,7045.221695844319
1970-01-01 00:00:01.559116123,lower-level,wireless,192.168.0.1,0.49,142.254.217.53,8.94,0,3,0,1.144,0.7762924703841124,-1.84,-3.7700000000000005,21424.03395010893
1970-01-01 00:00:01.559116133,lower-level,wireless,192.168.0.1,0.5,142.254.217.53,8.89,0,3,0,0.9959999999999999,0.8225752242652811,0.010000000000000009,1.85,15199.499439489866
1970-01-01 00:00:01.559116143,lower-level,wireless,192.168.0.1,0.39,142.254.217.53,8.61,0,3,0,0.8220000000000001,0.844493931046925,-0.10999999999999999,-0.12,28201.69511225718
1970-01-01 00:00:01.559116153,lower-level,wireless,192.168.0.1,0.65,142.254.217.53,9.43,0,3,0,0.8720000000000001,0.8203170116333597,0.26,0.37,23037.66640546444
1970-01-01 00:00:01.559116163,lower-level,wireless,192.168.0.1,1.54,142.254.217.53,8.57,0,3,0,0.7140000000000001,0.47098832212178643,0.89,0.63,9805.617629846274
1970-01-01 00:00:01.559116173,lower-level,wireless,192.168.0.1,0.94,142.254.217.53,10.46,0,3,0,0.8039999999999999,0.4603585554489999,-0.6000000000000001,-1.4900000000000002,12870.922071200761
1970-01-01 00:00:01.559116184,lower-level,wireless,192.168.0.1,2.56,142.254.217.53,9.01,0,3,0,1.216,0.8645981723176748,1.62,2.22,22817.99642561688
1970-01-01 00:00:01.559116194,lower-level,wireless,192.168.0.1,0.42,142.254.217.53,9.69,0,3,0,1.222,0.8575080172074564,-2.14,-3.7600000000000002,31881.590854105336
1970-01-01 00:00:01.559116204,lower-level,wireless,192.168.0.1,0.3,142.254.217.53,10.25,0,3,0,1.152,0.927318715208028,-0.12,2.02,25247.670843130614
1970-01-01 00:00:01.559116214,lower-level,wireless,192.168.0.1,0.48,142.254.217.53,10.88,0,3,0,0.9400000000000001,0.9375499984401267,0.18,0.3,8914.47220489692
1970-01-01 00:00:01.559116224,lower-level,wireless,192.168.0.1,1.27,142.254.217.53,9.29,0,3,0,1.006,0.9490943048902344,0.79,0.6100000000000001,32719.281181687773
1970-01-01 00:00:01.559116234,lower-level,wireless,192.168.0.1,0.47,142.254.217.53,10.33,0,3,0,0.588,0.38790462690602706,-0.8,-1.59,14120.529470924168
1970-01-01 00:00:01.559116244,lower-level,wireless,192.168.0.1,0.91,142.254.217.53,17.85,0,3,0,0.686,0.39664845843025504,0.44000000000000006,1.2400000000000002,30399.38581300422
1970-01-01 00:00:01.559116254,lower-level,wireless,192.168.0.1,0.41,142.254.217.53,8.19,0,3,0,0.708,0.37218275023850356,-0.5,-0.9400000000000001,22393.156546866194
1970-01-01 00:00:01.559116265,lower-level,wireless,192.168.0.1,1.35,142.254.217.53,11.12,0,3,0,0.882,0.4367150095601079,0.9400000000000002,1.4400000000000002,22546.297733922052
1970-01-01 00:00:01.559116275,lower-level,wireless,192.168.0.1,0.46,142.254.217.53,10.83,0,3,0,0.7200000000000001,0.40595566208035033,-0.8900000000000001,-1.8300000000000003,26765.171998042388
1970-01-01 00:00:01.559116285,lower-level,wireless,192.168.0.1,1.47,142.254.217.53,8.57,0,3,0,0.9199999999999999,0.4896937814339515,1.01,1.9000000000000001,29627.574368295773
1970-01-01 00:00:01.559116295,lower-level,wireless,192.168.0.1,0.86,142.254.217.53,8.86,0,3,0,0.9099999999999999,0.49045896828897245,-0.61,-1.62,17938.702835491804
1970-01-01 00:00:01.559116305,lower-level,wireless,192.168.0.1,0.42,142.254.217.53,11.8,0,3,0,0.9119999999999999,0.48792417400153804,-0.44,0.16999999999999998,24583.123346309494
1970-01-01 00:00:01.559116315,lower-level,wireless,192.168.0.1,63.14,142.254.217.53,10.06,0,3,0,13.27,27.881371917457262,62.72,63.16,22846.65464659378
1970-01-01 00:00:01.559116325,lower-level,wireless,192.168.0.1,0.52,142.254.217.53,8.3,0,3,0,13.282000000000002,27.874492282364074,-62.62,-125.34,24383.065137235924
1970-01-01 00:00:01.559116336,lower-level,wireless,192.168.0.1,1.38,142.254.217.53,9.4,0,3,0,13.264,27.8840542245846,0.8599999999999999,63.48,17633.586914521
1970-01-01 00:00:01.559116346,lower-level,wireless,192.168.0.1,0.69,142.254.217.53,7.93,0,3,0,13.229999999999999,27.9030571801653,-0.69,-1.5499999999999998,20585.320923004863
1970-01-01 00:00:01.559116356,lower-level,wireless,192.168.0.1,0.74,142.254.217.53,8.5,0,3,0,13.294000000000002,27.86667328547802,0.050000000000000044,0.74,13790.819697004883
1970-01-01 00:00:01.559116366,lower-level,wireless,192.168.0.1,0.68,142.254.217.53,8.8,0,3,0,0.8019999999999999,0.33349662603239594,-0.05999999999999994,-0.10999999999999999,26285.019851355046
1970-01-01 00:00:01.559116376,lower-level,wireless,192.168.0.1,1.48,142.254.217.53,48.51,0,3,0,0.994,0.4002249362233438,0.7999999999999999,0.8599999999999999,10240.48106017301
1970-01-01 00:00:01.559116386,lower-level,wireless,192.168.0.1,3.28,142.254.217.53,10.63,0,3,0,1.3739999999999999,1.1175329970855248,1.7999999999999998,0.9999999999999999,22753.210178704703
1970-01-01 00:00:01.559116396,lower-level,wireless,192.168.0.1,1.99,142.254.217.53,9.61,0,3,0,1.634,1.0687749995087548,-1.2899999999999998,-3.09,20964.666224064647
1970-01-01 00:00:01.559116407,lower-level,wireless,192.168.0.1,1.48,142.254.217.53,8.95,0,3,0,1.782,0.9596978689019422,-0.51,0.7799999999999998,3372.5739927944132
1970-01-01 00:00:01.559116417,lower-level,wireless,192.168.0.1,1.83,142.254.217.53,8.47,0,3,0,2.012,0.7428795323435118,0.3500000000000001,0.8600000000000001,16825.653927372412
1970-01-01 00:00:01.559116427,lower-level,wireless,192.168.0.1,1.72,142.254.217.53,8.16,0,3,0,2.06,0.7067885112074981,-0.1100000000000001,-0.4600000000000002,17742.502655860597
1970-01-01 00:00:01.559116437,lower-level,wireless,192.168.0.1,0.3,142.254.217.53,8.98,0,3,0,1.464,0.6766313616548898,-1.42,-1.3099999999999998,21732.038488458027
1970-01-01 00:00:01.559116447,lower-level,wireless,192.168.0.1,0.45,142.254.217.53,9.23,0,3,0,1.1560000000000001,0.7260371888374383,0.15000000000000002,1.5699999999999998,9108.443093729475
1970-01-01 00:00:01.559116457,lower-level,wireless,192.168.0.1,0.35,142.254.217.53,8.67,0,3,0,0.9299999999999999,0.7742415640967517,-0.10000000000000003,-0.25000000000000006,9459.004186786673
1970-01-01 00:00:01.559116467,lower-level,wireless,192.168.0.1,0.35,142.254.217.53,8.18,0,3,0,0.634,0.6095326074747794,0.0,0.10000000000000003,21341.9213661386
1970-01-01 00:00:01.559116477,lower-level,wireless,192.168.0.1,1.06,142.254.217.53,9.82,0,3,0,0.502,0.31665438505571347,0.7100000000000001,0.7100000000000001,15255.278368441059
1970-01-01 00:00:01.559116488,lower-level,wireless,192.168.0.1,1.16,142.254.217.53,8.28,0,3,0,0.674,0.4016590588733198,0.09999999999999987,-0.6100000000000002,12349.977291898178
